,Unnamed: 0,Longitude,Latitude,Hour,Day,DoW,Month,isDay,Accident,District Name_Ciutat Vella,District Name_Eixample,District Name_Gràcia,District Name_Horta-Guinardó,District Name_Les Corts,District Name_Nou Barris,District Name_Sant Andreu,District Name_Sant Martí,District Name_Sants-Montjuïc,District Name_Sarrià-Sant Gervasi
11909,9093,2.129604,41.412944,13,17,4,11,1,1,0,0,0,0,0,0,0,0,0,1
11910,9094,2.166516,41.398312,14,17,4,11,1,1,0,1,0,0,0,0,0,0,0,0
11911,9095,2.1294299999999997,41.39048,14,17,4,11,1,1,0,0,0,0,1,0,0,0,0,0
11912,9096,2.167507,41.39244,14,17,4,11,1,1,0,1,0,0,0,0,0,0,0,0
11913,9097,2.186859,41.391505,14,17,4,11,1,1,1,0,0,0,0,0,0,0,0,0
11914,9098,2.1671970000000003,41.42758,14,17,4,11,1,1,0,0,0,0,0,1,0,0,0,0
11915,9099,2.151318,41.37634600000001,15,17,4,11,1,1,0,1,0,0,0,0,0,0,0,0
11916,9100,2.1528110000000003,41.38818,15,17,4,11,1,1,0,1,0,0,0,0,0,0,0,0
11917,9101,2.131,41.34324,16,17,4,11,1,1,0,0,0,0,0,0,0,0,1,0
11918,9102,2.13505,41.387262,17,17,4,11,1,1,0,0,0,0,1,0,0,0,0,0
11919,9103,2.165814,41.385829,17,17,4,11,1,1,1,0,0,0,0,0,0,0,0,0
11920,9104,2.1612080000000002,41.42895,17,17,4,11,1,1,0,0,0,1,0,0,0,0,0,0
11921,9105,2.1686360000000002,41.396713,18,17,4,11,1,1,0,1,0,0,0,0,0,0,0,0
11922,9106,2.220686,41.413092999999996,18,17,4,11,1,1,0,0,0,0,0,0,0,1,0,0
11923,9107,2.141118,41.390178999999996,18,17,4,11,1,1,0,0,0,0,1,0,0,0,0,0
11924,9108,2.207263,41.415287,18,17,4,11,1,1,0,0,0,0,0,0,0,1,0,0
11925,9109,2.161864,41.386483,19,17,4,11,1,1,0,1,0,0,0,0,0,0,0,0
11926,9110,2.192504,41.404947,20,17,4,11,0,1,0,0,0,0,0,0,0,1,0,0
11927,9111,2.1822790000000003,41.408631,21,17,4,11,0,1,0,0,0,0,0,0,0,1,0,0
11928,9112,2.2003630000000003,41.418811,23,17,4,11,0,1,0,0,0,0,0,0,0,1,0,0
11929,9113,2.1329290000000003,41.431729,0,18,5,11,0,1,0,0,0,1,0,0,0,0,0,0
11930,9114,2.144517,41.396048,0,18,5,11,0,1,0,0,0,0,0,0,0,0,0,1
11931,9115,2.169896,41.390642,1,18,5,11,0,1,0,1,0,0,0,0,0,0,0,0
11932,9116,2.153952,41.383936,4,18,5,11,0,1,0,1,0,0,0,0,0,0,0,0
11933,9117,2.181684,41.446498999999996,6,18,5,11,1,1,0,0,0,0,0,1,0,0,0,0
11934,9118,2.126502,41.3755,9,18,5,11,1,1,0,0,0,0,0,0,0,0,1,0
11935,9119,2.16977,41.402674,10,18,5,11,1,1,0,1,0,0,0,0,0,0,0,0
11936,9120,2.1760599999999997,41.395635999999996,12,18,5,11,1,1,0,1,0,0,0,0,0,0,0,0
11937,9121,2.17265,41.426306,12,18,5,11,1,1,0,0,0,1,0,0,0,0,0,0
11938,9122,2.17025,41.410973,12,18,5,11,1,1,0,0,0,1,0,0,0,0,0,0
11939,9123,2.1596,41.38989,13,18,5,11,1,1,0,1,0,0,0,0,0,0,0,0
11940,9124,2.151914,41.393857000000004,13,18,5,11,1,1,0,1,0,0,0,0,0,0,0,0
11941,9125,2.161197,41.396714,13,18,5,11,1,1,0,1,0,0,0,0,0,0,0,0
11942,9126,2.1729540000000003,41.390166,13,18,5,11,1,1,0,1,0,0,0,0,0,0,0,0
11943,9127,2.173675,41.408858,13,18,5,11,1,1,0,1,0,0,0,0,0,0,0,0
11944,9128,2.168013,41.402925,14,18,5,11,1,1,0,0,1,0,0,0,0,0,0,0
11945,9129,2.189561,41.400236,14,18,5,11,1,1,0,0,0,0,0,0,0,1,0,0
11946,9130,2.134963,41.404543,15,18,5,11,1,1,0,0,0,0,0,0,0,0,0,1
11947,9131,2.1378220000000003,41.414087,15,18,5,11,1,1,0,0,1,0,0,0,0,0,0,0
11948,9132,2.133273,41.38913400000001,15,18,5,11,1,1,0,0,0,0,1,0,0,0,0,0
11949,9133,2.1326080000000003,41.389624,15,18,5,11,1,1,0,0,0,0,1,0,0,0,0,0
11950,9134,2.187822,41.449284999999996,15,18,5,11,1,1,0,0,0,0,0,1,0,0,0,0
11951,9135,2.179592,41.446073999999996,16,18,5,11,1,1,0,0,0,0,0,1,0,0,0,0
11952,9136,2.169062,41.411888,18,18,5,11,1,1,0,0,0,1,0,0,0,0,0,0
11953,9137,2.12716,41.389175,19,18,5,11,1,1,0,0,0,0,0,0,0,0,0,1
11954,9138,2.183348,41.417942,20,18,5,11,0,1,0,0,0,0,0,0,1,0,0,0
11955,9139,2.180908,41.382324,21,18,5,11,0,1,1,0,0,0,0,0,0,0,0,0
11956,9140,2.169762,41.39414,21,18,5,11,0,1,0,1,0,0,0,0,0,0,0,0
11957,9141,2.173553,41.387734,23,18,5,11,0,1,1,0,0,0,0,0,0,0,0,0
11958,10314,2.153130319562756,41.402850527187965,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11959,10335,2.1388579383092137,41.43157880180883,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11960,10351,2.1850249965037234,41.433923086894666,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11961,10368,2.183647024604649,41.42709263549204,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11962,10382,2.13499071379205,41.396301525730244,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11963,10396,2.140263264531536,41.38922761373697,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11964,10400,2.1585664285728745,41.39220944463366,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11965,10405,2.150831048278289,41.4357046150697,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11966,10412,2.172657306702801,41.437193917342725,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11967,10416,2.1339827986616564,41.38279346424367,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11968,10419,2.15833342361061,41.38591298617117,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11969,10421,2.1817248520811545,41.402768599079494,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11970,10427,2.170924749821338,41.39202236565764,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11971,10431,2.17913244323071,41.39496174465607,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11972,10437,2.132358105093472,41.39522251803593,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11973,10438,2.141558396643489,41.43436251205581,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11974,10448,2.171235337741419,41.4289435285531,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11975,10453,2.1531139124972256,41.430328102313105,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11976,11169,2.153130319562756,41.402850527187965,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11977,11190,2.1388579383092137,41.43157880180883,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11978,11206,2.1850249965037234,41.433923086894666,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11979,11223,2.183647024604649,41.42709263549204,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11980,11237,2.13499071379205,41.396301525730244,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11981,11251,2.140263264531536,41.38922761373697,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11982,11255,2.1585664285728745,41.39220944463366,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11983,11260,2.150831048278289,41.4357046150697,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11984,11267,2.172657306702801,41.437193917342725,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11985,11271,2.1339827986616564,41.38279346424367,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11986,11274,2.15833342361061,41.38591298617117,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11987,11276,2.1817248520811545,41.402768599079494,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11988,11282,2.170924749821338,41.39202236565764,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11989,11286,2.17913244323071,41.39496174465607,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11990,11292,2.132358105093472,41.39522251803593,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11991,11293,2.141558396643489,41.43436251205581,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11992,11303,2.171235337741419,41.4289435285531,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11993,11308,2.1531139124972256,41.430328102313105,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11994,12024,2.153130319562756,41.402850527187965,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11995,12045,2.1388579383092137,41.43157880180883,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11996,12061,2.1850249965037234,41.433923086894666,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11997,12078,2.183647024604649,41.42709263549204,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11998,12092,2.13499071379205,41.396301525730244,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
11999,12106,2.140263264531536,41.38922761373697,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12000,12110,2.1585664285728745,41.39220944463366,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12001,12115,2.150831048278289,41.4357046150697,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12002,12122,2.172657306702801,41.437193917342725,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12003,12126,2.1339827986616564,41.38279346424367,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12004,12129,2.15833342361061,41.38591298617117,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12005,12131,2.1817248520811545,41.402768599079494,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12006,12137,2.170924749821338,41.39202236565764,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12007,12141,2.17913244323071,41.39496174465607,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12008,12147,2.132358105093472,41.39522251803593,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12009,12148,2.141558396643489,41.43436251205581,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12010,12158,2.171235337741419,41.4289435285531,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12011,12163,2.1531139124972256,41.430328102313105,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12012,12879,2.153130319562756,41.402850527187965,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12013,12900,2.1388579383092137,41.43157880180883,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12014,12916,2.1850249965037234,41.433923086894666,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12015,12933,2.183647024604649,41.42709263549204,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12016,12947,2.13499071379205,41.396301525730244,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12017,12961,2.140263264531536,41.38922761373697,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12018,12965,2.1585664285728745,41.39220944463366,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12019,12970,2.150831048278289,41.4357046150697,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12020,12977,2.172657306702801,41.437193917342725,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12021,12981,2.1339827986616564,41.38279346424367,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12022,12984,2.15833342361061,41.38591298617117,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12023,12986,2.1817248520811545,41.402768599079494,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12024,12992,2.170924749821338,41.39202236565764,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12025,12996,2.17913244323071,41.39496174465607,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12026,13002,2.132358105093472,41.39522251803593,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12027,13003,2.141558396643489,41.43436251205581,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12028,13013,2.171235337741419,41.4289435285531,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12029,13018,2.1531139124972256,41.430328102313105,0,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12030,9142,2.149809,41.401173,1,19,6,11,0,1,0,0,0,0,0,0,0,0,0,1
12031,10329,2.135161509367136,41.44032573016137,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12032,10330,2.1653501353401152,41.43935292720054,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12033,10333,2.1599020450667177,41.38316924490998,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12034,10334,2.1813911954339127,41.41686338427525,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12035,10337,2.151632522200919,41.40667896336203,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12036,10345,2.141147371712115,41.407673998248384,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12037,10354,2.1652103763017734,41.41047376079437,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12038,10364,2.1753588876100634,41.39791214722304,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12039,10367,2.1448415304477337,41.39761018966495,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12040,10383,2.163902935689694,41.40083490201551,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12041,10393,2.1436384661164554,41.40289813273468,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12042,10394,2.1386037275572614,41.39555836898925,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12043,10404,2.1550984392583588,41.4359138738832,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12044,10420,2.146189989673716,41.42027930600533,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12045,10422,2.1850422319448497,41.400106240796205,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12046,10424,2.1732612869018806,41.429176045011104,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12047,10425,2.1717952024295872,41.42199286811603,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12048,10436,2.1813337185641832,41.395888315370115,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12049,10445,2.15559250545304,41.41859448575882,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12050,10451,2.128573150175697,41.425563029044845,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12051,11184,2.135161509367136,41.44032573016137,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12052,11185,2.1653501353401152,41.43935292720054,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12053,11188,2.1599020450667177,41.38316924490998,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12054,11189,2.1813911954339127,41.41686338427525,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12055,11192,2.151632522200919,41.40667896336203,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12056,11200,2.141147371712115,41.407673998248384,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12057,11209,2.1652103763017734,41.41047376079437,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12058,11219,2.1753588876100634,41.39791214722304,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12059,11222,2.1448415304477337,41.39761018966495,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12060,11238,2.163902935689694,41.40083490201551,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12061,11248,2.1436384661164554,41.40289813273468,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12062,11249,2.1386037275572614,41.39555836898925,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12063,11259,2.1550984392583588,41.4359138738832,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12064,11275,2.146189989673716,41.42027930600533,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12065,11277,2.1850422319448497,41.400106240796205,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12066,11279,2.1732612869018806,41.429176045011104,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12067,11280,2.1717952024295872,41.42199286811603,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12068,11291,2.1813337185641832,41.395888315370115,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12069,11300,2.15559250545304,41.41859448575882,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12070,11306,2.128573150175697,41.425563029044845,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12071,12039,2.135161509367136,41.44032573016137,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12072,12040,2.1653501353401152,41.43935292720054,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12073,12043,2.1599020450667177,41.38316924490998,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12074,12044,2.1813911954339127,41.41686338427525,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12075,12047,2.151632522200919,41.40667896336203,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12076,12055,2.141147371712115,41.407673998248384,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12077,12064,2.1652103763017734,41.41047376079437,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12078,12074,2.1753588876100634,41.39791214722304,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12079,12077,2.1448415304477337,41.39761018966495,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12080,12093,2.163902935689694,41.40083490201551,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12081,12103,2.1436384661164554,41.40289813273468,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12082,12104,2.1386037275572614,41.39555836898925,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12083,12114,2.1550984392583588,41.4359138738832,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12084,12130,2.146189989673716,41.42027930600533,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12085,12132,2.1850422319448497,41.400106240796205,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12086,12134,2.1732612869018806,41.429176045011104,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12087,12135,2.1717952024295872,41.42199286811603,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12088,12146,2.1813337185641832,41.395888315370115,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12089,12155,2.15559250545304,41.41859448575882,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12090,12161,2.128573150175697,41.425563029044845,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12091,12894,2.135161509367136,41.44032573016137,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12092,12895,2.1653501353401152,41.43935292720054,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12093,12898,2.1599020450667177,41.38316924490998,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12094,12899,2.1813911954339127,41.41686338427525,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12095,12902,2.151632522200919,41.40667896336203,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12096,12910,2.141147371712115,41.407673998248384,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12097,12919,2.1652103763017734,41.41047376079437,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12098,12929,2.1753588876100634,41.39791214722304,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12099,12932,2.1448415304477337,41.39761018966495,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12100,12948,2.163902935689694,41.40083490201551,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12101,12958,2.1436384661164554,41.40289813273468,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12102,12959,2.1386037275572614,41.39555836898925,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12103,12969,2.1550984392583588,41.4359138738832,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12104,12985,2.146189989673716,41.42027930600533,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12105,12987,2.1850422319448497,41.400106240796205,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12106,12989,2.1732612869018806,41.429176045011104,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12107,12990,2.1717952024295872,41.42199286811603,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12108,13001,2.1813337185641832,41.395888315370115,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12109,13010,2.15559250545304,41.41859448575882,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12110,13016,2.128573150175697,41.425563029044845,1,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12111,10317,2.185511757712069,41.436815837060564,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12112,10324,2.135715918683088,41.42994821893613,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12113,10332,2.1623705490586573,41.40652276662346,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12114,10338,2.149774718740544,41.42122838750012,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12115,10344,2.134597093034003,41.420042385349774,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12116,10348,2.144251570159396,41.43693642409142,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12117,10358,2.1492881287247307,41.43229684189808,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12118,10366,2.1367472554938054,41.41969494645047,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12119,10378,2.184273276814684,41.439347313659745,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12120,10379,2.1581440275771517,41.41630145281569,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12121,10385,2.176762540689606,41.392452578857984,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12122,10386,2.1555789654996813,41.43979488813342,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12123,10388,2.136099606124485,41.40527730601283,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12124,10401,2.1797008206096593,41.39288210622839,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12125,10402,2.155063240989832,41.424595356369,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12126,10406,2.180742382258892,41.41345432185933,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12127,10411,2.161543600216542,41.440532029734136,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12128,10414,2.184407331553772,41.39631493882868,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12129,10426,2.1336039561273306,41.389301809748346,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12130,10443,2.1569598530839964,41.384882920994094,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12131,10444,2.138161547949182,41.41164131376685,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12132,10456,2.165413929900291,41.42675247051209,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12133,10457,2.185177992269048,41.41717920347981,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12134,10458,2.1416802614464,41.40751234851097,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12135,10461,2.1354548506341224,41.4315042451941,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12136,11172,2.185511757712069,41.436815837060564,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12137,11179,2.135715918683088,41.42994821893613,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12138,11187,2.1623705490586573,41.40652276662346,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12139,11193,2.149774718740544,41.42122838750012,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12140,11199,2.134597093034003,41.420042385349774,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12141,11203,2.144251570159396,41.43693642409142,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12142,11213,2.1492881287247307,41.43229684189808,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12143,11221,2.1367472554938054,41.41969494645047,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12144,11233,2.184273276814684,41.439347313659745,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12145,11234,2.1581440275771517,41.41630145281569,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12146,11240,2.176762540689606,41.392452578857984,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12147,11241,2.1555789654996813,41.43979488813342,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12148,11243,2.136099606124485,41.40527730601283,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12149,11256,2.1797008206096593,41.39288210622839,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12150,11257,2.155063240989832,41.424595356369,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12151,11261,2.180742382258892,41.41345432185933,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12152,11266,2.161543600216542,41.440532029734136,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12153,11269,2.184407331553772,41.39631493882868,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12154,11281,2.1336039561273306,41.389301809748346,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12155,11298,2.1569598530839964,41.384882920994094,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12156,11299,2.138161547949182,41.41164131376685,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12157,11311,2.165413929900291,41.42675247051209,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12158,11312,2.185177992269048,41.41717920347981,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12159,11313,2.1416802614464,41.40751234851097,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12160,11316,2.1354548506341224,41.4315042451941,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12161,12027,2.185511757712069,41.436815837060564,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12162,12034,2.135715918683088,41.42994821893613,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12163,12042,2.1623705490586573,41.40652276662346,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12164,12048,2.149774718740544,41.42122838750012,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12165,12054,2.134597093034003,41.420042385349774,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
12166,12058,2.144251570159396,41.43693642409142,2,19,6,11,0,0,0,0,0,0,1,0,0,0,0,0
